customer_id,first_name,last_name,email,city,segment,signup_date
3718,Christine,Robinson,christine.robinson3718@example.com,Brisbane,Consumer,2023-01-16
3719,Susan,Sanford,susan.sanford3719@example.com,Perth,Consumer,2024-03-17
3720,Felicia,Thompson,felicia.thompson3720@example.com,Brisbane,Consumer,2026-06-01
3721,Manuel,Bonilla,manuel.bonilla3721@example.com,Melbourne,Consumer,2024-01-22
3722,Ruth,Medina,ruth.medina3722@example.com,Melbourne,Consumer,2023-06-19
3723,Sierra,Irwin,sierra.irwin3723@example.com,Perth,Consumer,2025-05-24
3724,Paul,Osborne,paul.osborne3724@example.com,Sydney,Consumer,2025-12-04
3725,Amber,Deleon,amber.deleon3725@example.com,Adelaide,Consumer,2026-05-07
3726,Justin,Rodriguez,justin.rodriguez3726@example.com,Sydney,Business,2024-12-06
3727,Rhonda,Reese,rhonda.reese3727@example.com,Adelaide,Consumer,2023-07-05
3728,Lynn,Reyes,lynn.reyes3728@example.com,Melbourne,Consumer,2023-05-11
3729,Nicholas,Valdez,nicholas.valdez3729@example.com,Canberra,Consumer,2024-04-27
3730,Leah,Berg,leah.berg3730@example.com,Melbourne,Business,2023-04-30
3731,Sean,Walters,sean.walters3731@example.com,Perth,Consumer,2026-02-13
3732,Bradley,Pierce,bradley.pierce3732@example.com,Sydney,Consumer,2025-02-03
3733,Rachel,Montoya,rachel.montoya3733@example.com,Canberra,Consumer,2024-12-07
3734,James,Walker,james.walker3734@example.com,Sydney,Consumer,2023-12-29
3735,Willie,Adams,willie.adams3735@example.com,Brisbane,Consumer,2023-11-14
3736,Stacy,Perkins,stacy.perkins3736@example.com,Brisbane,Consumer,2025-10-24
3737,Gary,Morton,gary.morton3737@example.com,Canberra,Consumer,2025-09-15
3738,Stephanie,Mullins,stephanie.mullins3738@example.com,Melbourne,Consumer,2024-03-01
3739,Amanda,Moore,amanda.moore3739@example.com,Perth,Business,2026-02-06
3740,Adrian,Hall,adrian.hall3740@example.com,Perth,Consumer,2025-05-19
3741,Cameron,Barber,cameron.barber3741@example.com,Brisbane,Consumer,2024-05-21
3742,Ellen,Richardson,ellen.richardson3742@example.com,Brisbane,Consumer,2026-05-09
3743,Kim,Barrera,kim.barrera3743@example.com,Sydney,Consumer,2025-09-28
3744,Michelle,Davis,michelle.davis3744@example.com,Canberra,Consumer,2026-05-04
3745,Roger,White,roger.white3745@example.com,Brisbane,Consumer,2025-05-25
3746,Dalton,Lopez,dalton.lopez3746@example.com,Sydney,Business,2024-09-11
3747,Amanda,Huffman,amanda.huffman3747@example.com,Canberra,Business,2025-10-12
3748,Jacqueline,Lopez,jacqueline.lopez3748@example.com,Sydney,Consumer,2025-04-12
3749,Theresa,Henry,theresa.henry3749@example.com,Sydney,Consumer,2025-09-27
3750,Kimberly,Blair,kimberly.blair3750@example.com,Sydney,Consumer,2026-04-06
3751,Deborah,Holland,deborah.holland3751@example.com,Melbourne,Consumer,2024-08-13
3752,Shelby,Smith,shelby.smith3752@example.com,Perth,Consumer,2025-09-13
3753,Julie,Martin,julie.martin3753@example.com,Sydney,Business,2025-05-31
3754,Eric,Thompson,eric.thompson3754@example.com,Brisbane,Consumer,2025-07-14
3755,Stephen,Long,stephen.long3755@example.com,Adelaide,Consumer,2026-04-01
3756,Martin,Franklin,martin.franklin3756@example.com,Brisbane,Business,2026-01-25
3757,Christopher,Jones,christopher.jones3757@example.com,Melbourne,Business,2024-03-03
3758,Brian,Jones,brian.jones3758@example.com,Melbourne,Consumer,2025-04-13
3759,Laura,Sanchez,laura.sanchez3759@example.com,Adelaide,Consumer,2023-03-14
3760,Angela,Stout,angela.stout3760@example.com,Melbourne,Consumer,2024-06-24
3761,Bailey,Waller,bailey.waller3761@example.com,Brisbane,Consumer,2024-04-09
3762,Jeremy,Garcia,jeremy.garcia3762@example.com,Melbourne,Consumer,2024-04-08
3763,Jonathan,Rose,jonathan.rose3763@example.com,Melbourne,Consumer,2024-07-24
3764,Paul,Acosta,paul.acosta3764@example.com,Melbourne,Consumer,2025-05-19
3765,Crystal,Morton,crystal.morton3765@example.com,Canberra,Consumer,2024-03-31
3766,Ryan,Morrison,ryan.morrison3766@example.com,Canberra,Consumer,2026-01-07
3767,Andre,Gray,andre.gray3767@example.com,Perth,Consumer,2023-07-19
3768,Emily,Smith,emily.smith3768@example.com,Perth,Consumer,2025-02-15
3769,Amanda,Serrano,amanda.serrano3769@example.com,Perth,Consumer,2025-04-16
3770,Darlene,Hines,darlene.hines3770@example.com,Canberra,Consumer,2025-06-27
3771,Christine,Newman,christine.newman3771@example.com,Canberra,Business,2026-06-01
3772,Katelyn,Williams,katelyn.williams3772@example.com,Brisbane,Consumer,2024-01-28
3773,Brenda,Wright,brenda.wright3773@example.com,Melbourne,Consumer,2024-02-08
3774,Jaclyn,Miller,jaclyn.miller3774@example.com,Adelaide,Consumer,2024-09-11
3775,Charles,Thomas,charles.thomas3775@example.com,Canberra,Business,2025-04-06
3776,Sarah,Burton,sarah.burton3776@example.com,Brisbane,Consumer,2024-02-07
3777,Daniel,Smith,daniel.smith3777@example.com,Melbourne,Consumer,2024-09-13
3778,Kristin,Burch,kristin.burch3778@example.com,Sydney,Consumer,2025-08-21
3779,Kevin,Rosario,kevin.rosario3779@example.com,Sydney,Consumer,2026-05-28
3780,Christopher,Rodriguez,christopher.rodriguez3780@example.com,Canberra,Consumer,2024-09-07
3781,Kathy,Fitzgerald,kathy.fitzgerald3781@example.com,Adelaide,Consumer,2026-05-22
3782,Samuel,Morgan,samuel.morgan3782@example.com,Brisbane,Business,2025-05-22
3783,Randall,Zimmerman,randall.zimmerman3783@example.com,Adelaide,Consumer,2025-03-07
3784,Donna,Harris,donna.harris3784@example.com,Perth,Consumer,2026-03-03
3785,Thomas,Castillo,thomas.castillo3785@example.com,Sydney,Consumer,2025-06-08
3786,Amanda,Hart,amanda.hart3786@example.com,Melbourne,Consumer,2025-03-18
3787,Derek,Wallace,derek.wallace3787@example.com,Brisbane,Consumer,2024-09-26
3788,Peter,Martin,peter.martin3788@example.com,Adelaide,Consumer,2025-11-08
3789,Lauren,Rivera,lauren.rivera3789@example.com,Sydney,Consumer,2025-01-07
3790,Amy,Moore,amy.moore3790@example.com,Brisbane,Consumer,2024-10-02
3791,Susan,Brown,susan.brown3791@example.com,Adelaide,Consumer,2026-04-30
3792,Douglas,Holt,douglas.holt3792@example.com,Brisbane,Business,2024-10-12
3793,Erica,Burton,erica.burton3793@example.com,Brisbane,Consumer,2025-06-13
3794,Robin,Martinez,robin.martinez3794@example.com,Melbourne,Consumer,2025-08-25
3795,Laura,Bryan,laura.bryan3795@example.com,Sydney,Consumer,2026-01-02
3796,Jessica,Garcia,jessica.garcia3796@example.com,Brisbane,Consumer,2026-04-04
3797,Nathan,Phillips,nathan.phillips3797@example.com,Perth,Consumer,2026-04-05
3798,Stacy,Hunt,stacy.hunt3798@example.com,Adelaide,Consumer,2025-06-16
3799,Angela,Copeland,angela.copeland3799@example.com,Adelaide,Consumer,2024-01-15
3800,Angela,Thomas,angela.thomas3800@example.com,Adelaide,Consumer,2024-01-14
3801,David,Barr,david.barr3801@example.com,Sydney,Consumer,2023-02-05
3802,Adam,Johnson,adam.johnson3802@example.com,Melbourne,Consumer,2024-03-31
3803,Candice,Simmons,candice.simmons3803@example.com,Perth,Consumer,2025-05-29
3804,Amanda,Hernandez,amanda.hernandez3804@example.com,Adelaide,Consumer,2024-08-10
3805,Stacey,Rios,stacey.rios3805@example.com,Adelaide,Consumer,2024-10-21
3806,Kevin,Perez,kevin.perez3806@example.com,Sydney,Consumer,2025-06-11
3807,Kaitlin,Koch,kaitlin.koch3807@example.com,Adelaide,Consumer,2026-05-22
3808,Rebecca,Cruz,rebecca.cruz3808@example.com,Adelaide,Consumer,2026-06-01
3809,Maurice,Henson,maurice.henson3809@example.com,Melbourne,Consumer,2025-08-26
3810,Robert,Carson,robert.carson3810@example.com,Melbourne,Business,2024-02-18
3811,Debbie,Rodriguez,debbie.rodriguez3811@example.com,Brisbane,Consumer,2023-05-23
3812,William,Jackson,william.jackson3812@example.com,Canberra,Consumer,2025-04-26
3813,Eugene,Rodriguez,eugene.rodriguez3813@example.com,Perth,Consumer,2024-10-25
3814,Jeffrey,Garcia,jeffrey.garcia3814@example.com,Canberra,Consumer,2024-06-25
3815,Mary,Sosa,mary.sosa3815@example.com,Canberra,Consumer,2025-12-11
3816,James,Howard,james.howard3816@example.com,Adelaide,Business,2026-04-10
3817,Howard,Gilbert,howard.gilbert3817@example.com,Canberra,Consumer,2024-04-13
3818,Lauren,Wilson,lauren.wilson3818@example.com,Perth,Consumer,2025-09-05
3819,Melissa,Mclean,melissa.mclean3819@example.com,Melbourne,Consumer,2023-10-01
3820,Melissa,Gillespie,melissa.gillespie3820@example.com,Sydney,Consumer,2025-07-30
3821,Sarah,Huang,sarah.huang3821@example.com,Adelaide,Business,2024-02-16
3822,Virginia,Munoz,virginia.munoz3822@example.com,Adelaide,Business,2026-04-07
3823,Steven,Thompson,steven.thompson3823@example.com,Melbourne,Consumer,2025-06-28
3824,Andrea,Moreno,andrea.moreno3824@example.com,Brisbane,Consumer,2023-08-28
3825,Kelly,Greene,kelly.greene3825@example.com,Melbourne,Consumer,2026-04-10
3826,Carlos,Shelton,carlos.shelton3826@example.com,Sydney,Consumer,2025-07-17
3827,Corey,Hernandez,corey.hernandez3827@example.com,Canberra,Consumer,2024-08-28
3828,Jessica,Contreras,jessica.contreras3828@example.com,Melbourne,Consumer,2026-05-02
3829,Tony,Turner,tony.turner3829@example.com,Perth,Consumer,2026-06-01
3830,Mark,Roth,mark.roth3830@example.com,Adelaide,Consumer,2026-05-12
3831,David,Bailey,david.bailey3831@example.com,Sydney,Consumer,2023-10-15
3832,Diana,Garcia,diana.garcia3832@example.com,Brisbane,Consumer,2023-05-05
3833,Craig,Hendricks,craig.hendricks3833@example.com,Perth,Consumer,2024-09-02
3834,Christine,Stanley,christine.stanley3834@example.com,Melbourne,Consumer,2024-09-02
3835,Rachel,Cantu,rachel.cantu3835@example.com,Adelaide,Consumer,2023-09-25
3836,Louis,Cochran,louis.cochran3836@example.com,Perth,Consumer,2026-01-23
3837,Shannon,Dawson,shannon.dawson3837@example.com,Brisbane,Consumer,2025-09-23
3838,Christina,Jones,christina.jones3838@example.com,Melbourne,Consumer,2025-11-07
3839,Kevin,Smith,kevin.smith3839@example.com,Sydney,Consumer,2024-02-20
3840,Breanna,Fitzpatrick,breanna.fitzpatrick3840@example.com,Sydney,Consumer,2025-04-23
3841,Ariana,Hernandez,ariana.hernandez3841@example.com,Sydney,Consumer,2024-08-02
3842,Michael,Rios,michael.rios3842@example.com,Canberra,Consumer,2026-01-03
3843,Leslie,Flores,leslie.flores3843@example.com,Melbourne,Consumer,2026-05-29
3844,Ronnie,Myers,ronnie.myers3844@example.com,Brisbane,Consumer,2026-05-21
3845,Adam,Griffith,adam.griffith3845@example.com,Sydney,Consumer,2026-04-30
3846,John,Floyd,john.floyd3846@example.com,Canberra,Consumer,2025-10-07
3847,Jeffrey,Mendoza,jeffrey.mendoza3847@example.com,Perth,Consumer,2024-07-27
3848,Jodi,Jones,jodi.jones3848@example.com,Canberra,Consumer,2023-10-16
3849,Ryan,Lane,ryan.lane3849@example.com,Perth,Business,2026-06-01
3850,Mary,Moyer,mary.moyer3850@example.com,Brisbane,Consumer,2024-04-22
3851,Dennis,Ramirez,dennis.ramirez3851@example.com,Perth,Consumer,2024-08-27
3852,Jessica,Davis,jessica.davis3852@example.com,Adelaide,Consumer,2025-11-13
3853,Natalie,Cooley,natalie.cooley3853@example.com,Adelaide,Consumer,2026-04-24
3854,Steven,White,steven.white3854@example.com,Canberra,Consumer,2025-01-10
3855,Michael,Cruz,michael.cruz3855@example.com,Canberra,Consumer,2025-05-14
3856,Kevin,Flores,kevin.flores3856@example.com,Perth,Consumer,2025-02-12
3857,Andrea,Coleman,andrea.coleman3857@example.com,Canberra,Business,2023-07-20
3858,Gregory,Steele,gregory.steele3858@example.com,Adelaide,Consumer,2024-10-06
3859,Catherine,Gutierrez,catherine.gutierrez3859@example.com,Brisbane,Consumer,2026-04-03
3860,Meagan,Leon,meagan.leon3860@example.com,Canberra,Business,2024-03-11
3861,Michele,Cook,michele.cook3861@example.com,Melbourne,Consumer,2025-10-30
3862,Donald,Pham,donald.pham3862@example.com,Melbourne,Consumer,2024-12-30
3863,Amanda,Valdez,amanda.valdez3863@example.com,Brisbane,Consumer,2023-01-15
3864,Jose,Sanchez,jose.sanchez3864@example.com,Melbourne,Consumer,2024-10-22
3865,Olivia,Barnes,olivia.barnes3865@example.com,Melbourne,Consumer,2025-08-02
3866,Charles,Crawford,charles.crawford3866@example.com,Perth,Consumer,2023-01-09
3867,Charles,Ferguson,charles.ferguson3867@example.com,Melbourne,Consumer,2024-07-31
3868,Andrew,Patel,andrew.patel3868@example.com,Perth,Consumer,2024-09-22
3869,William,Underwood,william.underwood3869@example.com,Brisbane,Consumer,2024-01-18
3870,Anthony,Cruz,anthony.cruz3870@example.com,Perth,Business,2025-11-14
3871,Bonnie,Carpenter,bonnie.carpenter3871@example.com,Adelaide,Consumer,2023-08-15
3872,Richard,Fisher,richard.fisher3872@example.com,Adelaide,Consumer,2025-08-22
3873,Brittany,Lane,brittany.lane3873@example.com,Sydney,Business,2024-08-04
3874,Rebecca,Steele,rebecca.steele3874@example.com,Canberra,Business,2026-03-31
3875,Andrea,Goodman,andrea.goodman3875@example.com,Melbourne,Consumer,2024-06-10
3876,Amy,Warner,amy.warner3876@example.com,Melbourne,Consumer,2024-06-01
3877,Yolanda,Young,yolanda.young3877@example.com,Perth,Consumer,2024-01-16
3878,Thomas,Smith,thomas.smith3878@example.com,Brisbane,Consumer,2026-04-17
3879,Kimberly,Mcknight,kimberly.mcknight3879@example.com,Brisbane,Consumer,2026-03-24
3880,Michael,Smith,michael.smith3880@example.com,Adelaide,Consumer,2024-11-10
3881,Jeffrey,Grant,jeffrey.grant3881@example.com,Sydney,Consumer,2023-03-01
3882,Kelsey,Rosario,kelsey.rosario3882@example.com,Brisbane,Consumer,2023-05-17
3883,Jessica,Mccall,jessica.mccall3883@example.com,Melbourne,Consumer,2026-05-16
3884,Kelly,Brown,kelly.brown3884@example.com,Canberra,Consumer,2024-01-27
3885,Steven,Bailey,steven.bailey3885@example.com,Adelaide,Consumer,2025-09-01
3886,William,Allison,william.allison3886@example.com,Canberra,Consumer,2025-12-18
3887,Randy,Delacruz,randy.delacruz3887@example.com,Adelaide,Business,2025-01-10
3888,Wayne,Fuentes,wayne.fuentes3888@example.com,Brisbane,Business,2025-07-06
3889,Elaine,Phillips,elaine.phillips3889@example.com,Adelaide,Consumer,2023-06-22
3890,Melanie,Thomas,melanie.thomas3890@example.com,Perth,Consumer,2024-01-19
3891,Lindsay,Castaneda,lindsay.castaneda3891@example.com,Melbourne,Business,2025-08-10
3892,Christina,Bonilla,christina.bonilla3892@example.com,Sydney,Business,2023-07-26
3893,Gabriel,Durham,gabriel.durham3893@example.com,Canberra,Business,2024-10-13
3894,Willie,Sanchez,willie.sanchez3894@example.com,Brisbane,Consumer,2023-10-23
3895,Sean,Carey,sean.carey3895@example.com,Melbourne,Consumer,2025-04-11
3896,Harold,Brown,harold.brown3896@example.com,Sydney,Consumer,2024-07-21
3897,Stacy,Taylor,stacy.taylor3897@example.com,Melbourne,Consumer,2026-01-07
3898,Donna,Hayden,donna.hayden3898@example.com,Adelaide,Consumer,2025-06-16
3899,Tammy,Padilla,tammy.padilla3899@example.com,Brisbane,Consumer,2023-09-06
3900,Jill,Bennett,jill.bennett3900@example.com,Sydney,Consumer,2023-04-01
3901,Timothy,Johnson,timothy.johnson3901@example.com,Melbourne,Consumer,2026-04-13
3902,Michael,Hanna,michael.hanna3902@example.com,Sydney,Consumer,2025-12-28
3903,Jeffery,Watson,jeffery.watson3903@example.com,Melbourne,Consumer,2023-12-17
3904,Tony,Miles,tony.miles3904@example.com,Adelaide,Consumer,2025-12-17
3905,Bryan,Bates,bryan.bates3905@example.com,Sydney,Consumer,2025-07-26
3906,Mike,Jones,mike.jones3906@example.com,Perth,Business,2026-03-04
3907,Brad,Monroe,brad.monroe3907@example.com,Perth,Consumer,2023-10-25
3908,Jamie,Harrell,jamie.harrell3908@example.com,Sydney,Consumer,2026-03-06
3909,Rebecca,Johnson,rebecca.johnson3909@example.com,Brisbane,Consumer,2025-01-14
3910,Michael,Diaz,michael.diaz3910@example.com,Sydney,Consumer,2025-03-12
3911,Terry,Miller,terry.miller3911@example.com,Brisbane,Consumer,2026-06-01
3912,Shawn,Jones,shawn.jones3912@example.com,Sydney,Consumer,2025-10-04
3913,Brandon,Carroll,brandon.carroll3913@example.com,Brisbane,Business,2024-07-10
3914,Tina,Cervantes,tina.cervantes3914@example.com,Melbourne,Consumer,2024-11-04
3915,Mario,Hernandez,mario.hernandez3915@example.com,Perth,Business,2025-03-09
3916,Jane,White,jane.white3916@example.com,Adelaide,Consumer,2024-10-07
3917,Adrienne,Manning,adrienne.manning3917@example.com,Adelaide,Consumer,2025-07-17
3918,Maria,Adkins,maria.adkins3918@example.com,Sydney,Consumer,2025-09-18
3919,Mary,Hale,mary.hale3919@example.com,Adelaide,Consumer,2026-01-14
3920,Jose,Evans,jose.evans3920@example.com,Melbourne,Business,2024-11-13
3921,Amy,Jenkins,amy.jenkins3921@example.com,Sydney,Consumer,2025-01-04
3922,Glenn,Rogers,glenn.rogers3922@example.com,Melbourne,Consumer,2023-07-18
3923,Desiree,Harrington,desiree.harrington3923@example.com,Canberra,Consumer,2024-06-18
3924,Michael,Dominguez,michael.dominguez3924@example.com,Canberra,Business,2024-09-06
3925,Denise,Mitchell,denise.mitchell3925@example.com,Melbourne,Consumer,2026-06-01
3926,Mary,Moore,mary.moore3926@example.com,Melbourne,Consumer,2024-11-18
3927,Zachary,Ibarra,zachary.ibarra3927@example.com,Melbourne,Consumer,2025-04-03
3928,Nicholas,Johnson,nicholas.johnson3928@example.com,Adelaide,Consumer,2024-11-21
3929,Rebecca,Potter,rebecca.potter3929@example.com,Melbourne,Consumer,2024-12-03
3930,Zachary,Gordon,zachary.gordon3930@example.com,Perth,Consumer,2023-05-22
3931,Michael,Smith,michael.smith3931@example.com,Perth,Consumer,2025-03-21
3932,Mindy,Wall,mindy.wall3932@example.com,Adelaide,Consumer,2025-11-17
3933,Tommy,Frazier,tommy.frazier3933@example.com,Perth,Consumer,2026-06-01
3934,Timothy,Liu,timothy.liu3934@example.com,Perth,Consumer,2025-02-23
3935,Cassandra,Spencer,cassandra.spencer3935@example.com,Brisbane,Consumer,2023-11-21
3936,Warren,Gallegos,warren.gallegos3936@example.com,Sydney,Consumer,2026-01-19
3937,Don,Ellison,don.ellison3937@example.com,Melbourne,Business,2026-04-30
3938,Gabriel,Shaw,gabriel.shaw3938@example.com,Canberra,Consumer,2023-12-26
3939,Chris,Fletcher,chris.fletcher3939@example.com,Perth,Consumer,2025-09-26
3940,Dawn,Henderson,dawn.henderson3940@example.com,Melbourne,Business,2025-08-28
3941,Jason,Moore,jason.moore3941@example.com,Melbourne,Consumer,2025-08-05
3942,Jacob,Dudley,jacob.dudley3942@example.com,Brisbane,Consumer,2025-07-16
3943,Michael,Boyd,michael.boyd3943@example.com,Sydney,Consumer,2024-05-10
3944,Jennifer,Spence,jennifer.spence3944@example.com,Sydney,Consumer,2025-12-03
3945,David,Martinez,david.martinez3945@example.com,Adelaide,Consumer,2026-05-29
3946,Jerry,Lewis,jerry.lewis3946@example.com,Perth,Consumer,2024-07-27
3947,Lisa,Montgomery,lisa.montgomery3947@example.com,Adelaide,Consumer,2023-07-08
3948,Jennifer,Robinson,jennifer.robinson3948@example.com,Canberra,Consumer,2026-02-08
3949,Timothy,White,timothy.white3949@example.com,Sydney,Business,2025-07-21
3950,Timothy,Reese,timothy.reese3950@example.com,Brisbane,Consumer,2024-07-30
3951,Jason,Hansen,jason.hansen3951@example.com,Canberra,Business,2025-04-16
3952,Evan,Skinner,evan.skinner3952@example.com,Brisbane,Consumer,2024-02-23
3953,Martha,Velasquez,martha.velasquez3953@example.com,Perth,Business,2026-05-18
3954,Andrew,Mcdonald,andrew.mcdonald3954@example.com,Canberra,Consumer,2023-01-19
3955,Bradley,Edwards,bradley.edwards3955@example.com,Melbourne,Business,2023-02-13
3956,Ashley,May,ashley.may3956@example.com,Sydney,Consumer,2025-06-27
3957,Evan,Wilcox,evan.wilcox3957@example.com,Melbourne,Consumer,2025-11-20
3958,Crystal,Martin,crystal.martin3958@example.com,Perth,Consumer,2024-10-25
3959,Benjamin,Pratt,benjamin.pratt3959@example.com,Adelaide,Consumer,2025-12-13
3960,Ashley,Lucas,ashley.lucas3960@example.com,Brisbane,Consumer,2023-11-29
3961,Brian,Lee,brian.lee3961@example.com,Sydney,Business,2025-10-22
3962,Jonathan,Rodriguez,jonathan.rodriguez3962@example.com,Sydney,Consumer,2024-06-10
3963,Hector,Miller,hector.miller3963@example.com,Melbourne,Business,2024-10-29
3964,Susan,Morrison,susan.morrison3964@example.com,Canberra,Consumer,2023-02-25
3965,Carol,Bradford,carol.bradford3965@example.com,Brisbane,Consumer,2024-11-19
3966,Anne,Johnson,anne.johnson3966@example.com,Sydney,Business,2023-07-22
3967,Andrew,Campbell,andrew.campbell3967@example.com,Perth,Consumer,2025-12-31
3968,Jennifer,Weaver,jennifer.weaver3968@example.com,Brisbane,Consumer,2023-06-29
3969,Dorothy,Jones,dorothy.jones3969@example.com,Melbourne,Consumer,2023-10-09
3970,Justin,Harper,justin.harper3970@example.com,Melbourne,Consumer,2023-12-31
3971,Christopher,Avila,christopher.avila3971@example.com,Canberra,Consumer,2023-06-10
3972,Shane,Parker,shane.parker3972@example.com,Sydney,Consumer,2026-02-27
3973,Victoria,Arnold,victoria.arnold3973@example.com,Adelaide,Consumer,2025-07-22
3974,Michelle,Little,michelle.little3974@example.com,Brisbane,Consumer,2026-04-17
3975,George,Johnson,george.johnson3975@example.com,Adelaide,Consumer,2025-07-18
3976,Maria,Adams,maria.adams3976@example.com,Perth,Consumer,2026-02-19
3977,Carolyn,Davila,carolyn.davila3977@example.com,Melbourne,Consumer,2025-07-18
3978,Laura,Cunningham,laura.cunningham3978@example.com,Sydney,Business,2024-09-16
3979,Lori,Elliott,lori.elliott3979@example.com,Melbourne,Business,2025-02-20
3980,Hunter,Tyler,hunter.tyler3980@example.com,Adelaide,Business,2024-08-17
3981,Donna,Williams,donna.williams3981@example.com,Canberra,Consumer,2024-12-08
3982,Joseph,Edwards,joseph.edwards3982@example.com,Adelaide,Consumer,2024-10-25
3983,Jennifer,Harding,jennifer.harding3983@example.com,Perth,Consumer,2023-02-05
3984,Matthew,Smith,matthew.smith3984@example.com,Perth,Consumer,2024-02-09
3985,Shawn,Kelly,shawn.kelly3985@example.com,Sydney,Business,2025-11-14
3986,Brittany,Campbell,brittany.campbell3986@example.com,Canberra,Consumer,2024-04-14
3987,Jerry,Sanders,jerry.sanders3987@example.com,Brisbane,Consumer,2026-01-04
3988,Paul,Lee,paul.lee3988@example.com,Adelaide,Business,2023-11-01
3989,Daniel,Walton,daniel.walton3989@example.com,Canberra,Consumer,2026-01-25
3990,James,Swanson,james.swanson3990@example.com,Canberra,Consumer,2025-11-17
3991,Michele,Dickson,michele.dickson3991@example.com,Perth,Consumer,2026-02-15
3992,William,Park,william.park3992@example.com,Perth,Consumer,2023-05-30
3993,Robert,Davis,robert.davis3993@example.com,Adelaide,Consumer,2025-12-04
3994,Edward,Russell,edward.russell3994@example.com,Brisbane,Consumer,2024-01-22
3995,Cole,Figueroa,cole.figueroa3995@example.com,Melbourne,Consumer,2026-04-27
3996,Thomas,Garcia,thomas.garcia3996@example.com,Canberra,Consumer,2026-03-13
3997,Christina,Aguirre,christina.aguirre3997@example.com,Adelaide,Consumer,2025-06-19
3998,Benjamin,Hernandez,benjamin.hernandez3998@example.com,Sydney,Consumer,2023-10-17
3999,Kristen,Matthews,kristen.matthews3999@example.com,Perth,Consumer,2026-04-02
4000,Wesley,Reyes,wesley.reyes4000@example.com,Melbourne,Consumer,2023-01-18
4001,David,Willis,david.willis4001@example.com,Brisbane,Consumer,2023-02-24
4002,Timothy,Christian,timothy.christian4002@example.com,Sydney,Consumer,2023-10-25
4003,David,Roberts,david.roberts4003@example.com,Adelaide,Consumer,2025-05-13
4004,Carrie,Hernandez,carrie.hernandez4004@example.com,Canberra,Consumer,2024-04-21
4005,Maria,Ford,maria.ford4005@example.com,Perth,Consumer,2025-04-19
4006,Penny,Mcclure,penny.mcclure4006@example.com,Sydney,Consumer,2026-04-08
4007,Kimberly,Davis,kimberly.davis4007@example.com,Brisbane,Business,2026-02-10
4008,Debra,Higgins,debra.higgins4008@example.com,Melbourne,Business,2025-03-09
4009,Alexa,Wilkerson,alexa.wilkerson4009@example.com,Brisbane,Business,2025-02-09
4010,Mitchell,Aguirre,mitchell.aguirre4010@example.com,Adelaide,Consumer,2024-09-29
4011,Bradley,Pena,bradley.pena4011@example.com,Canberra,Business,2025-04-19
4012,Alyssa,Mack,alyssa.mack4012@example.com,Sydney,Consumer,2023-10-29
4013,Jerome,Martin,jerome.martin4013@example.com,Perth,Consumer,2025-04-01
4014,Leah,Stuart,leah.stuart4014@example.com,Canberra,Business,2025-06-04
4015,Kristine,Black,kristine.black4015@example.com,Brisbane,Consumer,2024-08-23
4016,Patrick,Chandler,patrick.chandler4016@example.com,Adelaide,Consumer,2024-10-30
4017,Brianna,Curtis,brianna.curtis4017@example.com,Brisbane,Consumer,2023-09-02
4018,Judith,Conrad,judith.conrad4018@example.com,Adelaide,Consumer,2026-01-26
4019,Kathleen,Peterson,kathleen.peterson4019@example.com,Brisbane,Consumer,2025-09-29
4020,Heather,Floyd,heather.floyd4020@example.com,Perth,Consumer,2024-04-23
4021,Connor,Morgan,connor.morgan4021@example.com,Adelaide,Consumer,2025-07-14
4022,Dennis,Ward,dennis.ward4022@example.com,Adelaide,Consumer,2023-12-02
4023,Thomas,Chase,thomas.chase4023@example.com,Melbourne,Consumer,2026-04-01
4024,Jesse,Jordan,jesse.jordan4024@example.com,Brisbane,Consumer,2024-02-22
4025,Michele,Macdonald,michele.macdonald4025@example.com,Canberra,Consumer,2023-08-08
4026,Justin,Schroeder,justin.schroeder4026@example.com,Adelaide,Consumer,2023-08-30
4027,Nancy,Hughes,nancy.hughes4027@example.com,Brisbane,Consumer,2024-03-03
4028,Ricky,Clark,ricky.clark4028@example.com,Canberra,Consumer,2023-01-06
4029,Jacob,Bishop,jacob.bishop4029@example.com,Perth,Consumer,2024-06-30
4030,Jenna,Jones,jenna.jones4030@example.com,Canberra,Consumer,2024-07-31
4031,Kristine,Hernandez,kristine.hernandez4031@example.com,Melbourne,Consumer,2025-02-25
4032,Becky,Burton,becky.burton4032@example.com,Melbourne,Consumer,2025-04-23
4033,David,Jimenez,david.jimenez4033@example.com,Brisbane,Consumer,2025-10-23
4034,Adrian,Ballard,adrian.ballard4034@example.com,Brisbane,Consumer,2025-06-20
4035,Diamond,Thomas,diamond.thomas4035@example.com,Canberra,Consumer,2025-07-08
4036,Gwendolyn,Harrell,gwendolyn.harrell4036@example.com,Adelaide,Consumer,2025-09-24
4037,Leslie,Payne,leslie.payne4037@example.com,Perth,Business,2025-12-25
4038,Michael,Novak,michael.novak4038@example.com,Melbourne,Consumer,2025-08-05
4039,Eric,Harrington,eric.harrington4039@example.com,Brisbane,Consumer,2025-10-15
4040,Denise,Miller,denise.miller4040@example.com,Canberra,Consumer,2026-03-10
4041,Jon,Davis,jon.davis4041@example.com,Brisbane,Consumer,2024-05-14
4042,Melissa,Edwards,melissa.edwards4042@example.com,Melbourne,Consumer,2026-02-07
